swappable_index,source_index,unit_id,land_use,block_id
880,1607,511011206005,farmland,2111
881,1618,511011206005,farmland,2106
882,1620,511011208011,farmland,2428
883,1621,511011208012,farmland,2433
884,1623,511011208013,forest,2439
885,1624,511011208010,farmland,2419
886,1625,511011208013,forest,2438
887,1627,511011206005,farmland,2109
888,1629,511011206005,farmland,2111
889,1630,511011211008,farmland,2775
890,1632,511011211008,farmland,2774
891,1635,511011208010,farmland,2420
892,1636,511011208014,farmland,2454
893,1638,511011208010,farmland,2420
894,1639,511011206005,farmland,2107
895,1641,511011208014,farmland,2452
896,1642,511011208010,farmland,2420
897,1643,511011206005,forest,2105
898,1644,511011208005,farmland,2375
899,1645,511011206015,farmland,2189
900,1646,511011208010,forest,2422
901,1647,511011211009,farmland,2785
902,1648,511011208010,farmland,2422
903,1651,511011206015,forest,2187
904,1652,511011208005,forest,2375
905,1654,511011208005,forest,2374
906,1656,511011208013,farmland,2442
907,1657,511011208005,forest,2378
908,1659,511011208013,forest,2441
909,1660,511011208014,forest,2451
910,1663,511011208013,forest,2440
911,1667,511011208005,forest,2375
912,1669,511011208005,farmland,2373
913,1671,511011206005,farmland,2104
914,1673,511011208005,forest,2374
915,1674,511011211009,farmland,2782
916,1675,511011208013,forest,2439
917,1677,511011206010,farmland,2144
918,1678,511011206005,forest,2105
919,1679,511011206005,forest,2105
920,1680,511011208014,forest,2454
921,1682,511011208005,farmland,2375
922,1683,511011208010,forest,2422
923,1687,511011208012,farmland,2433
924,1689,511011206005,farmland,2107
925,1695,511011208010,forest,2423
926,1696,511011208010,farmland,2420
927,1697,511011211009,farmland,2785
928,1698,511011208010,forest,2422
929,1700,511011206005,farmland,2109
930,1705,511011208005,forest,2375
931,1707,511011208010,forest,2420
932,1709,511011208010,farmland,2420
933,1712,511011208002,forest,2345
934,1713,511011208005,forest,2379
935,1714,511011208014,forest,2451
936,1715,511011208013,forest,2439
937,1717,511011208016,forest,2467
938,1718,511011208002,forest,2348
939,1719,511011206010,forest,2144
940,1721,511011206005,forest,2107
941,1722,511011208010,farmland,2424
942,1725,511011208010,forest,2422
943,1726,511011208005,forest,2377
944,1727,511011211007,farmland,2765
945,1729,511011208010,forest,2422
946,1730,511011211009,farmland,2782
947,1731,511011208013,forest,2440
948,1732,511011206005,farmland,2107
949,1734,511011208012,forest,2433
950,1735,511011208010,farmland,2423
951,1736,511011206005,forest,2106
952,1737,511011208010,forest,2422
953,1738,511011208005,forest,2373
954,1740,511011208010,forest,2419
955,1741,511011208014,forest,2449
956,1745,511011206015,farmland,2189
957,1746,511011208010,farmland,2419
958,1747,511011208014,farmland,2454
959,1748,511011208005,farmland,2377
960,1749,511011206005,farmland,-1
961,1750,511011206015,farmland,2186
962,1751,511011208010,farmland,2422
963,1752,511011208010,farmland,2423
964,1754,511011206005,farmland,2107
965,1755,511011208010,forest,2422
966,1758,511011211009,farmland,2783
967,1759,511011208010,farmland,2422
968,1760,511011208010,farmland,2422
969,1761,511011211009,farmland,2781
970,1764,511011206010,forest,2144
971,1765,511011208005,forest,2371
972,1766,511011208010,farmland,2423
973,1770,511011211007,farmland,2765
974,1771,511011208010,farmland,2419
975,1772,511011208016,farmland,2466
976,1773,511011208010,farmland,2422
977,1774,511011206005,forest,2104
978,1775,511011208014,farmland,2454
979,1776,511011208005,forest,2378
980,1778,511011208013,farmland,2439
981,1780,511011211009,farmland,2785
982,1781,511011208005,forest,2374
983,1786,511011208005,farmland,2375
984,1787,511011208014,forest,2452
985,1792,511011208010,farmland,2419
986,1797,511011208002,forest,2343
987,1798,511011208005,forest,2372
988,1799,511011206005,farmland,2106
989,1800,511011208013,forest,2444
990,1801,511011208014,farmland,2452
991,1802,511011206005,forest,2108
992,1804,511011208002,forest,2345
993,1805,511011208014,farmland,2452
994,1806,511011208014,farmland,2454
995,1807,511011208013,forest,2442
996,1808,511011208010,farmland,2423
997,1809,511011208013,forest,2442
998,1810,511011208010,farmland,2420
999,1812,511011211007,forest,2760
1000,1813,511011208010,farmland,2420
1001,1815,511011208014,farmland,2452
1002,1817,511011208005,farmland,2377
1003,1820,511011206015,forest,2189
1004,1822,511011206015,forest,2186
1005,1823,511011208010,farmland,-1
1006,1824,511011206005,forest,2104
1007,1825,511011211007,farmland,2764
1008,1826,511011211007,farmland,2764
1009,1827,511011208014,forest,2451
1010,1829,511011208012,forest,2434
1011,1830,511011208012,forest,2434
1012,1832,511011206005,farmland,2106
1013,1834,511011211009,forest,2784
1014,1835,511011208005,farmland,2372
1015,1838,511011208010,forest,2423
1016,1841,511011208010,forest,2423
1017,1842,511011211007,farmland,-1
1018,1844,511011211007,forest,2766
1019,1847,511011206015,forest,2189
1020,1848,511011208005,farmland,2374
1021,1849,511011211009,farmland,2783
1022,1850,511011208005,forest,2378
1023,1855,511011208010,forest,2420
1024,1857,511011206005,forest,2107
1025,1858,511011211009,farmland,2785
1026,1859,511011208012,farmland,2433
1027,1860,511011208011,forest,2429
1028,1862,511011208010,forest,2422
1029,1864,511011211009,farmland,2780
1030,1865,511011208010,farmland,2420
1031,1878,511011206015,forest,2187
1032,1880,511011208014,forest,2454
1033,1881,511011208013,farmland,2444
1034,1882,511011208005,forest,2378
1035,1884,511011211009,farmland,2785
1036,1885,511011211009,forest,2785
1037,1886,511011206005,farmland,2109
1038,1888,511011208005,farmland,2374
1039,1891,511011208010,forest,2419
1040,1894,511011211009,farmland,2781
1041,1897,511011208005,farmland,2379
1042,1898,511011208010,forest,2423
1043,1899,511011206005,farmland,2107
1044,1900,511011208013,forest,2446
1045,1901,511011208010,farmland,2419
1046,1903,511011211009,farmland,2785
1047,1904,511011206015,farmland,2189
1048,1905,511011211007,farmland,2764
1049,1906,511011208010,farmland,2423
1050,1908,511011211007,forest,2760
1051,1910,511011206015,forest,2186
1052,1913,511011211007,forest,2761
1053,1914,511011211008,farmland,2777
1054,1915,511011208010,farmland,2422
1055,1917,511011208010,farmland,2419
1056,1919,511011208014,farmland,2447
1057,1920,511011211009,farmland,2785
1058,1921,511011208010,farmland,2420
1059,1922,511011208002,forest,2343
1060,1925,511011208011,forest,2430
1061,1927,511011211007,farmland,2764
1062,1928,511011211009,farmland,2783
1063,1929,511011206005,farmland,2109
1064,1930,511011206015,farmland,2188
1065,1931,511011208005,forest,2371
1066,1932,511011206015,farmland,2189
1067,1934,511011206010,farmland,2144
1068,1935,511011208013,forest,2439
1069,1936,511011208005,forest,2378
1070,1937,511011208010,forest,2424
1071,1938,511011211007,farmland,2765
1072,1939,511011208002,forest,2348
1073,1941,511011208010,farmland,2422
1074,1942,511011208002,forest,2345
1075,1943,511011206015,farmland,2187
1076,1944,511011208014,forest,2452
1077,1947,511011206005,farmland,2105
1078,1949,511011211009,farmland,2782
1079,1950,511011206015,farmland,2189
1080,1951,511011208002,forest,2348
1081,1952,511011208013,forest,2444
1082,1953,511011206005,forest,2104
1083,1954,511011206015,forest,2185
1084,1955,511011211007,forest,2760
1085,1956,511011208010,farmland,2419
1086,1957,511011211007,forest,2764
1087,1958,511011208013,forest,2444
1088,1960,511011208014,farmland,2454
1089,1961,511011208010,farmland,-1
1090,1962,511011206015,farmland,2186
1091,1963,511011211009,farmland,2780
1092,1965,511011208016,forest,2466
1093,1966,511011208016,farmland,2466
1094,1968,511011208010,farmland,2424
1095,1970,511011206015,forest,2185
1096,1971,511011206015,farmland,2189
1097,1972,511011206005,farmland,2104
1098,1973,511011208005,forest,2373
1099,1975,511011206005,farmland,2108
1100,1979,511011208014,forest,2452
1101,1981,511011208002,forest,2343
1102,1984,511011208005,forest,2373
1103,1985,511011206005,farmland,2104
1104,1986,511011208005,farmland,2375
1105,1987,511011208010,farmland,-1
1106,1988,511011208013,farmland,2446
1107,1989,511011208005,forest,2375
1108,1990,511011211008,farmland,2777
1109,1991,511011211008,farmland,2777
1110,1992,511011211008,farmland,2775
1111,1995,511011208005,farmland,2373
1112,1997,511011206005,forest,2111
1113,1998,511011208011,forest,2428
1114,2000,511011208005,forest,2379
1115,2001,511011208005,forest,2375
1116,2003,511011208011,forest,2430
1117,2004,511011206005,farmland,2106
1118,2009,511011208011,forest,2430
1119,2010,511011208013,farmland,2446
1120,2013,511011208005,forest,2371
1121,2016,511011206005,farmland,2110
1122,2017,511011208005,farmland,2377
1123,2018,511011211009,farmland,2785
1124,2020,511011208010,forest,2421
1125,2021,511011208013,farmland,2444
1126,2024,511011211008,forest,2777
1127,2025,511011211007,forest,2765
1128,2026,511011206005,farmland,2108
1129,2027,511011208010,farmland,2420
1130,2030,511011208010,forest,2422
1131,2031,511011208012,farmland,2432
1132,2032,511011208013,forest,2440
1133,2033,511011206005,farmland,2109
1134,2035,511011208002,forest,2345
1135,2038,511011208011,farmland,2429
1136,2039,511011208005,farmland,2379
1137,2045,511011208010,forest,2422
1138,2047,511011208013,farmland,2446
1139,2048,511011208010,farmland,2421
1140,2050,511011211007,forest,2762
1141,2051,511011208005,farmland,2371
1142,2052,511011208005,farmland,2371
1143,2053,511011208013,forest,2441
1144,2054,511011208012,forest,2433
1145,2055,511011208002,forest,2344
1146,2056,511011211008,farmland,2775
1147,2057,511011208005,forest,2372
1148,2058,511011208011,farmland,2429
1149,2059,511011208011,farmland,2429
1150,2062,511011208005,farmland,2372
1151,2063,511011208010,farmland,2420
1152,2064,511011208005,forest,2374
1153,2065,511011208010,forest,2422
1154,2066,511011208013,farmland,2443
1155,2067,511011208005,farmland,2372
1156,2068,511011208005,forest,2378
1157,2070,511011208010,farmland,2421
1158,2071,511011206005,farmland,2108
1159,2076,511011208012,farmland,2432
1160,2077,511011206005,farmland,2108
1161,2078,511011208013,forest,2442
1162,2082,511011211009,forest,2782
1163,2085,511011208005,farmland,2375
1164,2087,511011211008,farmland,2775
1165,2088,511011206005,farmland,2106
1166,2089,511011208013,farmland,2443
1167,2091,511011208005,forest,2373
1168,2093,511011211007,forest,2762
1169,2094,511011208013,farmland,2442
1170,2096,511011208005,farmland,2375
1171,2098,511011206005,forest,2104
1172,2099,511011211008,farmland,2778
1173,2100,511011208012,farmland,2432
1174,2101,511011211009,farmland,2784
1175,2104,511011211009,farmland,2781
1176,2107,511011206005,farmland,2107
1177,2108,511011208010,forest,2422
1178,2109,511011208011,farmland,2429
1179,2111,511011208013,forest,2440
1180,2114,511011208012,farmland,2432
1181,2115,511011211008,forest,2776
1182,2116,511011211007,forest,2763
1183,2117,511011206005,farmland,2107
1184,2118,511011208010,farmland,2421
1185,2119,511011208002,forest,2343
1186,2120,511011208002,forest,2345
1187,2122,511011208012,farmland,2432
1188,2123,511011211009,forest,2783
1189,2126,511011208013,forest,2446
1190,2134,511011211008,farmland,2776
1191,2136,511011208010,forest,2419
1192,2138,511011208005,farmland,2373
1193,2139,511011206005,forest,2108
1194,2140,511011208011,forest,2427
1195,2141,511011208010,forest,2422
1196,2142,511011206005,forest,2108
1197,2148,511011208010,forest,2421
1198,2152,511011208013,forest,2439
1199,2153,511011206005,forest,2107
1200,2155,511011208010,forest,2421
1201,2156,511011208005,farmland,2374
1202,2157,511011206005,forest,2105
1203,2158,511011208011,forest,2430
1204,2159,511011208005,farmland,2372
1205,2160,511011211009,farmland,2782
1206,2161,511011208011,forest,2429
1207,2162,511011208012,farmland,2433
1208,2164,511011208002,forest,2343
1209,2165,511011208013,forest,2439
1210,2166,511011208005,forest,2374
1211,2168,511011208013,farmland,2446
1212,2170,511011208005,farmland,2379
1213,2171,511011208010,farmland,2422
1214,2172,511011211008,farmland,2778
1215,2173,511011206005,farmland,2108
1216,2175,511011208013,farmland,2444
1217,2177,511011208013,forest,2442
1218,2178,511011208011,forest,2430
1219,2179,511011208011,forest,2430
1220,2181,511011206005,forest,2105
1221,2182,511011206005,farmland,2104
1222,2183,511011208012,farmland,2433
1223,2186,511011208005,farmland,2375
1224,2188,511011206005,farmland,2109
1225,2190,511011206005,farmland,2106
1226,2191,511011208013,forest,2440
1227,2193,511011208010,forest,2419
1228,2194,511011211007,forest,2763
1229,2195,511011208005,forest,2377
1230,2197,511011211007,forest,2766
1231,2198,511011211007,farmland,2765
1232,2199,511011208013,forest,2442
1233,2202,511011208013,forest,2440
1234,2203,511011208011,forest,2430
1235,2204,511011208013,farmland,2442
1236,2205,511011208013,forest,2439
1237,2207,511011208012,farmland,2432
1238,2210,511011208013,farmland,2442
1239,2211,511011208012,forest,2434
1240,2212,511011211009,forest,2785
1241,2215,511011206005,farmland,2108
1242,2217,511011208013,farmland,2446
1243,2218,511011208005,forest,2377
1244,2219,511011208010,farmland,2420
1245,2220,511011208013,forest,2443
1246,2221,511011206005,farmland,2106
1247,2223,511011208012,forest,2432
1248,2225,511011206005,farmland,2106
1249,2229,511011211008,farmland,2776
1250,2230,511011211007,farmland,2764
1251,2231,511011208010,forest,2422
1252,2232,511011208002,forest,2345
1253,2234,511011211007,farmland,2765
1254,2235,511011211008,farmland,2776
1255,2239,511011208010,farmland,2420
1256,2240,511011206005,farmland,2107
1257,2241,511011208014,farmland,2451
1258,2242,511011208013,farmland,2438
1259,2245,511011208013,farmland,2442
1260,2246,511011208012,forest,2434
1261,2247,511011211008,farmland,2777
1262,2248,511011211009,farmland,2783
1263,2250,511011211007,forest,2763
1264,2251,511011206005,forest,2107
1265,2252,511011208012,farmland,2433
1266,2253,511011208005,farmland,2373
1267,2254,511011208012,farmland,2432
1268,2256,511011206005,forest,2107
1269,2257,511011206005,farmland,2107
1270,2258,511011208005,farmland,2373
1271,2259,511011211007,forest,2766
1272,2262,511011208013,forest,2439
1273,2263,511011211007,forest,2765
1274,2264,511011208010,forest,2423
1275,2265,511011211009,farmland,2783
1276,2266,511011208013,farmland,2438
1277,2267,511011206005,farmland,2109
1278,2270,511011208011,forest,2427
1279,2272,511011208005,farmland,2373
1280,2273,511011211008,forest,2776
1281,2274,511011208012,farmland,2433
1282,2279,511011211009,farmland,2785
1283,2280,511011211008,farmland,2777
1284,2281,511011211008,forest,2777
1285,2282,511011211009,farmland,2783
1286,2283,511011208012,farmland,2433
1287,2285,511011208005,forest,2371
1288,2290,511011208012,forest,2433
1289,2293,511011208002,forest,2346
1290,2295,511011208010,farmland,2419
1291,2296,511011208012,forest,2433
1292,2297,511011206005,farmland,2105
1293,2298,511011208012,farmland,2432
1294,2299,511011211008,forest,2775
1295,2302,511011208005,farmland,2371
1296,2307,511011211007,farmland,2766
